Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,361685,-,-,-,47.41,0.78,1,54,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,GHI,Relative Humidity,Pressure,Precipitable Water,Wind Direction,Wind Speed,Dew Point,Cloud Type,Fill Flag
2018,3,8,13,0,12.8,638,60.72,997,1.2000000000000002,225,5.800000000000001,5.4,0,0
2018,3,8,13,15,13,488,59.93,997,1.2000000000000002,227,5.7,5.4,7,0
2018,3,8,13,30,13.100000000000001,510,59.54,997,1.3,229,5.6000000000000005,5.4,7,0
2018,3,8,13,45,13.3,509,59.07,997,1.3,231,5.5,5.5,7,0
2018,3,8,14,0,13.5,491,58.31,997,1.3,233,5.4,5.5,7,0
2018,3,8,14,15,13.5,397,58.31,997,1.3,234,5.2,5.5,4,0
2018,3,8,14,30,13.600000000000001,476,57.93,997,1.3,235,5.1000000000000005,5.5,7,0
2018,3,8,14,45,13.600000000000001,454,58.54,997,1.3,237,5,5.6000000000000005,7,0
2018,3,8,15,0,13.700000000000001,450,58.160000000000004,997,1.4000000000000001,238,4.800000000000001,5.6000000000000005,7,0
2018,3,8,15,15,13.600000000000001,420,58.54,997,1.4000000000000001,239,4.6000000000000005,5.6000000000000005,7,0
2018,3,8,15,30,13.5,417,58.92,997,1.4000000000000001,239,4.3,5.6000000000000005,7,0
2018,3,8,15,45,13.4,385,62.65,997,1.4000000000000001,240,4,6.4,7,0
2018,3,8,16,0,13.3,374,63.06,997,1.4000000000000001,241,3.7,6.4,7,0
2018,3,8,16,15,12.9,377,64.72,997,1.5,241,3.3000000000000003,6.4,0,0
2018,3,8,16,30,12.5,339,66.43,997,1.5,241,2.9000000000000004,6.4,0,0
2018,3,8,16,45,12.100000000000001,298,74.54,997,1.5,241,2.5,7.7,0,0
2018,3,8,17,0,11.700000000000001,257,76.52,997,1.5,241,2.1,7.7,0,0
2018,3,8,17,15,11.100000000000001,216,79.61,997,1.5,242,1.9000000000000001,7.7,0,0
2018,3,8,17,30,10.5,175,82.85000000000001,997,1.5,242,1.8,7.7,0,0
2018,3,8,17,45,9.8,135,82.32000000000001,997,1.5,242,1.7000000000000002,6.9,0,0
2018,3,8,18,0,9.200000000000001,96,85.7,997,1.5,243,1.5,6.9,0,0
2018,3,8,18,15,8.9,60,87.54,998,1.5,242,1.5,6.9,1,0
2018,3,8,18,30,8.6,30,89.33,998,1.5,242,1.5,6.9,7,5
2018,3,8,18,45,8.4,0,86.7,998,1.5,242,1.5,6.300000000000001,4,0
2018,3,8,19,0,8.1,0,88.48,998,1.5,242,1.4000000000000001,6.300000000000001,4,0
2018,3,8,19,15,7.800000000000001,0,90.3,998,1.5,241,1.4000000000000001,6.300000000000001,7,0
2018,3,8,19,30,7.6000000000000005,0,91.54,998,1.5,240,1.4000000000000001,6.300000000000001,7,0
2018,3,8,19,45,7.4,0,89.57000000000001,998,1.5,239,1.4000000000000001,5.800000000000001,7,0
2018,3,8,20,0,7.1000000000000005,0,91.51,999,1.5,238,1.4000000000000001,5.800000000000001,7,0
2018,3,8,20,15,7,0,92.14,999,1.5,237,1.4000000000000001,5.800000000000001,4,0
2018,3,8,20,30,6.800000000000001,0,93.41,999,1.5,235,1.4000000000000001,5.800000000000001,4,0
2018,3,8,20,45,6.7,0,92.95,999,1.5,233,1.4000000000000001,5.6000000000000005,4,0
2018,3,8,21,0,6.6000000000000005,0,93.59,999,1.5,231,1.4000000000000001,5.6000000000000005,4,0
2018,3,8,21,15,6.5,0,94.23,999,1.6,229,1.4000000000000001,5.6000000000000005,4,0
2018,3,8,21,30,6.5,0,94.23,999,1.6,227,1.4000000000000001,5.6000000000000005,4,0
2018,3,8,21,45,6.5,0,94.05,999,1.6,225,1.4000000000000001,5.6000000000000005,4,0
2018,3,8,22,0,6.5,0,94.05,999,1.7000000000000002,223,1.4000000000000001,5.6000000000000005,4,0
2018,3,8,22,15,6.5,0,94.05,999,1.7000000000000002,222,1.4000000000000001,5.6000000000000005,4,0
2018,3,8,22,30,6.5,0,94.05,999,1.8,221,1.5,5.6000000000000005,7,0
2018,3,8,22,45,6.5,0,93.87,999,1.8,220,1.5,5.6000000000000005,8,0
2018,3,8,23,0,6.5,0,93.87,999,1.8,219,1.6,5.6000000000000005,4,0
2018,3,8,23,15,6.4,0,94.61,1000,1.9000000000000001,219,1.6,5.6000000000000005,4,0
2018,3,8,23,30,6.4,0,94.61,1000,1.9000000000000001,218,1.6,5.6000000000000005,4,0
2018,3,8,23,45,6.4,0,94.68,1000,1.9000000000000001,217,1.6,5.6000000000000005,4,0
2018,3,9,0,0,6.4,0,94.68,1000,2,216,1.6,5.6000000000000005,7,0
2018,3,9,0,15,6.4,0,94.68,1000,2,216,1.6,5.6000000000000005,7,0
2018,3,9,0,30,6.4,0,94.68,1000,2,216,1.6,5.6000000000000005,4,0
2018,3,9,0,45,6.4,0,94.68,1000,2,216,1.6,5.6000000000000005,4,0
2018,3,9,1,0,6.2,0,96.16,1000,2.1,211,1.3,5.6000000000000005,4,0
2018,3,9,1,15,6.2,0,96.16,1000,2.1,207,1.3,5.6000000000000005,4,0
2018,3,9,1,30,6.2,0,96.16,1000,2.1,204,1.2000000000000002,5.6000000000000005,4,0
2018,3,9,1,45,6.2,0,97.35000000000001,1000,2.1,200,1.1,5.800000000000001,4,0
2018,3,9,2,0,6.2,0,97.35000000000001,1000,2.2,196,1,5.800000000000001,4,0
2018,3,9,2,15,6.2,0,97.35000000000001,1000,2.2,189,1.1,5.800000000000001,4,0
2018,3,9,2,30,6.300000000000001,0,96.68,1000,2.2,182,1.1,5.800000000000001,4,0
2018,3,9,2,45,6.4,0,97.36,999,2.2,174,1.1,6,4,0
2018,3,9,3,0,6.4,0,97.36,999,2.2,167,1.2000000000000002,6,4,0
2018,3,9,3,15,6.5,0,96.7,999,2.2,164,1.3,6,8,0
2018,3,9,3,30,6.6000000000000005,0,96.04,999,2.3000000000000003,160,1.5,6,4,0
2018,3,9,3,45,6.6000000000000005,0,97.4,999,2.3000000000000003,157,1.7000000000000002,6.2,4,0
2018,3,9,4,0,6.7,0,96.74000000000001,999,2.3000000000000003,154,1.8,6.2,4,0
2018,3,9,4,15,6.800000000000001,0,96.07000000000001,999,2.3000000000000003,153,2,6.2,4,0
2018,3,9,4,30,6.800000000000001,0,96.07000000000001,999,2.3000000000000003,152,2.1,6.2,4,0
2018,3,9,4,45,6.800000000000001,0,96.60000000000001,999,2.3000000000000003,152,2.2,6.300000000000001,4,0
2018,3,9,5,0,6.9,0,95.94,999,2.3000000000000003,151,2.4000000000000004,6.300000000000001,7,0
2018,3,9,5,15,6.800000000000001,0,96.60000000000001,999,2.3000000000000003,152,2.4000000000000004,6.300000000000001,7,0
2018,3,9,5,30,6.800000000000001,0,96.60000000000001,999,2.3000000000000003,154,2.4000000000000004,6.300000000000001,7,0
2018,3,9,5,45,6.800000000000001,0,96.37,999,2.3000000000000003,155,2.5,6.300000000000001,4,0
2018,3,9,6,0,6.800000000000001,0,96.27,998,2.3000000000000003,156,2.5,6.2,4,0
2018,3,9,6,15,6.800000000000001,0,96.27,998,2.3000000000000003,159,2.6,6.2,7,0
2018,3,9,6,30,6.800000000000001,0,96.27,998,2.3000000000000003,162,2.7,6.2,8,0
2018,3,9,6,45,6.800000000000001,0,96.18,998,2.3000000000000003,165,2.8000000000000003,6.2,4,0
2018,3,9,7,0,6.800000000000001,0,96.18,998,2.3000000000000003,168,2.8000000000000003,6.2,4,0
2018,3,9,7,15,6.9,0,95.53,998,2.3000000000000003,170,3,6.2,4,0
2018,3,9,7,30,7.1000000000000005,0,94.23,998,2.3000000000000003,172,3.2,6.2,4,0
2018,3,9,7,45,7.2,15,95.93,998,2.3000000000000003,174,3.4000000000000004,6.6000000000000005,4,3
2018,3,9,8,0,7.4,31,94.72,999,2.3000000000000003,177,3.6,6.6000000000000005,4,3
2018,3,9,8,15,7.7,50,92.81,999,2.3000000000000003,180,3.8000000000000003,6.6000000000000005,4,3
2018,3,9,8,30,8,71,90.93,999,2.3000000000000003,183,4.1000000000000005,6.6000000000000005,4,3
2018,3,9,8,45,8.3,9,93.49,999,2.2,187,4.3,7.300000000000001,7,3
2018,3,9,9,0,8.6,11,91.61,999,2.2,190,4.6000000000000005,7.300000000000001,7,3
2018,3,9,9,15,9.1,12,88.57000000000001,999,2.2,192,4.7,7.300000000000001,6,0
2018,3,9,9,30,9.5,14,86.23,999,2.2,194,4.7,7.300000000000001,9,0
2018,3,9,9,45,10,13,89.72,999,2.1,196,4.800000000000001,8.4,6,0
2018,3,9,10,0,10.5,18,86.78,999,2.1,198,4.9,8.4,9,0
2018,3,9,10,15,11,81,83.95,999,2.1,198,5,8.4,6,0
2018,3,9,10,30,11.600000000000001,264,80.69,999,2.1,199,5,8.4,7,0
2018,3,9,10,45,12.100000000000001,270,84.11,999,2.1,200,5.1000000000000005,9.5,6,0
2018,3,9,11,0,12.700000000000001,194,80.87,999,2.1,200,5.1000000000000005,9.5,9,0
2018,3,9,11,15,12.9,209,79.74,998,2.1,199,5,9.5,9,0
2018,3,9,11,30,13.100000000000001,222,78.71000000000001,998,2.1,198,4.800000000000001,9.5,9,1
2018,3,9,11,45,13.3,367,80.49,998,2.1,197,4.7,10,6,0
2018,3,9,12,0,13.600000000000001,322,78.94,998,2.1,196,4.6000000000000005,10,6,0
2018,3,9,12,15,13.600000000000001,351,78.94,998,2.1,195,4.5,10,6,0
2018,3,9,12,30,13.600000000000001,274,78.94,998,2.1,193,4.5,10,9,0
2018,3,9,12,45,13.5,409,80.75,998,2.1,191,4.4,10.3,6,0
2018,3,9,13,0,13.5,165,80.67,997,2.1,189,4.4,10.200000000000001,9,0
2018,3,9,13,15,13.9,139,78.60000000000001,997,2,189,4.7,10.200000000000001,9,0
2018,3,9,13,30,14.3,209,76.60000000000001,997,2,189,5,10.200000000000001,6,0
2018,3,9,13,45,14.700000000000001,184,77.7,997,2,189,5.300000000000001,10.8,9,0
2018,3,9,14,0,15,111,76.22,997,2,189,5.6000000000000005,10.8,9,0
2018,3,9,14,15,15.100000000000001,219,75.73,997,2,189,5.6000000000000005,10.8,9,0
2018,3,9,14,30,15.200000000000001,203,75.25,997,2,190,5.7,10.8,6,0
2018,3,9,14,45,15.3,207,76.19,996,2,190,5.800000000000001,11.100000000000001,6,0
2018,3,9,15,0,15.4,61,75.7,996,2,190,5.800000000000001,11.100000000000001,9,0
2018,3,9,15,15,15.200000000000001,27,76.68,996,2.1,189,5.6000000000000005,11.100000000000001,6,0
2018,3,9,15,30,15,25,77.67,996,2.1,189,5.4,11.100000000000001,6,0
2018,3,9,15,45,14.700000000000001,75,80.04,996,2.2,188,5.300000000000001,11.3,6,0
2018,3,9,16,0,14.5,20,81.07000000000001,996,2.2,188,5.1000000000000005,11.3,9,0
2018,3,9,16,15,14.3,20,82.13,996,2.2,187,5,11.3,6,0
2018,3,9,16,30,14,54,83.73,996,2.2,186,4.9,11.3,6,0
2018,3,9,16,45,13.8,14,84.91,996,2.2,185,4.9,11.3,6,0
2018,3,9,17,0,13.600000000000001,88,86.02,996,2.3000000000000003,184,4.800000000000001,11.3,7,0
2018,3,9,17,15,13.3,73,87.71000000000001,996,2.2,184,4.800000000000001,11.3,7,3
2018,3,9,17,30,13.100000000000001,58,88.86,996,2.2,184,4.7,11.3,7,3
2018,3,9,17,45,12.8,45,88.99,996,2.2,184,4.7,11,7,3
2018,3,9,18,0,12.5,33,90.75,996,2.2,184,4.6000000000000005,11,7,3
2018,3,9,18,15,12.4,23,91.35000000000001,996,2.2,184,4.7,11,7,3
2018,3,9,18,30,12.3,3,91.95,996,2.2,185,4.9,11,4,3
2018,3,9,18,45,12.200000000000001,0,91.51,996,2.3000000000000003,186,5,10.9,8,0
2018,3,9,19,0,12.100000000000001,0,92.11,996,2.3000000000000003,187,5.1000000000000005,10.9,7,0
2018,3,9,19,15,12,0,92.71000000000001,996,2.3000000000000003,187,5.1000000000000005,10.9,7,0
2018,3,9,19,30,11.9,0,93.33,996,2.3000000000000003,187,5.1000000000000005,10.9,7,0
2018,3,9,19,45,11.700000000000001,0,93.62,996,2.3000000000000003,187,5.1000000000000005,10.700000000000001,7,0
2018,3,9,20,0,11.600000000000001,0,94.24,996,2.3000000000000003,187,5.1000000000000005,10.700000000000001,7,0
2018,3,9,20,15,11.4,0,95.49,996,2.3000000000000003,185,5,10.700000000000001,6,0
2018,3,9,20,30,11.200000000000001,0,96.76,996,2.3000000000000003,184,4.9,10.700000000000001,6,0
2018,3,9,20,45,11,0,94.91,996,2.3000000000000003,182,4.800000000000001,10.200000000000001,7,0
2018,3,9,21,0,10.8,0,96.17,996,2.3000000000000003,181,4.7,10.200000000000001,4,0
2018,3,9,21,15,10.700000000000001,0,96.81,996,2.3000000000000003,181,4.7,10.200000000000001,7,0
2018,3,9,21,30,10.600000000000001,0,97.46000000000001,996,2.2,181,4.800000000000001,10.200000000000001,7,0
2018,3,9,21,45,10.4,0,94.46000000000001,996,2.2,181,4.800000000000001,9.5,7,0
2018,3,9,22,0,10.3,0,95.09,996,2.2,181,4.9,9.5,7,0
2018,3,9,22,15,10.3,0,95.09,996,2.2,182,4.9,9.5,7,0
2018,3,9,22,30,10.200000000000001,0,95.73,996,2.2,182,4.9,9.5,7,0
2018,3,9,22,45,10.100000000000001,0,94.44,995,2.3000000000000003,183,4.9,9.200000000000001,7,0
2018,3,9,23,0,10.100000000000001,0,94.44,995,2.3000000000000003,183,4.9,9.200000000000001,7,0
2018,3,9,23,15,10.100000000000001,0,94.44,995,2.3000000000000003,183,4.9,9.200000000000001,7,0
2018,3,9,23,30,10.100000000000001,0,94.44,995,2.3000000000000003,183,4.9,9.200000000000001,7,0
2018,3,9,23,45,10.200000000000001,0,94.32000000000001,995,2.3000000000000003,184,4.9,9.3,6,0
2018,3,10,0,0,10.200000000000001,0,94.32000000000001,995,2.3000000000000003,184,4.9,9.3,7,0
2018,3,10,0,15,10.200000000000001,0,94.32000000000001,995,2.3000000000000003,184,4.9,9.3,6,0
2018,3,10,0,30,10.200000000000001,0,94.32000000000001,995,2.3000000000000003,184,4.9,9.3,9,0
2018,3,10,0,45,10.200000000000001,0,94.32000000000001,995,2.3000000000000003,184,4.9,9.3,9,0
2018,3,10,1,0,10.100000000000001,0,95.68,994,2.4000000000000004,179,4.3,9.4,6,0
2018,3,10,1,15,10.100000000000001,0,95.68,994,2.4000000000000004,178,4.3,9.4,7,0
2018,3,10,1,30,10.100000000000001,0,95.68,994,2.5,177,4.2,9.4,7,0
2018,3,10,1,45,10.100000000000001,0,95.95,993,2.5,177,4.2,9.5,7,0
2018,3,10,2,0,10.100000000000001,0,95.95,993,2.5,176,4.1000000000000005,9.5,7,0
2018,3,10,2,15,10.100000000000001,0,95.95,993,2.5,176,4.1000000000000005,9.5,7,0
2018,3,10,2,30,10.100000000000001,0,95.95,993,2.6,175,4.1000000000000005,9.5,7,0
2018,3,10,2,45,10.200000000000001,0,95.88,993,2.6,175,4.1000000000000005,9.600000000000001,7,0
2018,3,10,3,0,10.200000000000001,0,95.88,993,2.6,175,4.1000000000000005,9.600000000000001,7,0
2018,3,10,3,15,10.200000000000001,0,95.78,992,2.6,175,4.2,9.600000000000001,7,0
2018,3,10,3,30,10.3,0,95.14,992,2.6,175,4.3,9.600000000000001,7,0
2018,3,10,3,45,10.4,0,95.47,992,2.6,176,4.5,9.700000000000001,7,0
2018,3,10,4,0,10.5,0,94.84,992,2.6,176,4.6000000000000005,9.700000000000001,6,0
2018,3,10,4,15,10.5,0,94.84,992,2.6,175,4.6000000000000005,9.700000000000001,6,0
2018,3,10,4,30,10.5,0,94.84,992,2.6,175,4.7,9.700000000000001,6,0
2018,3,10,4,45,10.600000000000001,0,95.42,992,2.6,175,4.800000000000001,9.9,9,0
2018,3,10,5,0,10.600000000000001,0,95.33,991,2.6,175,4.9,9.9,9,0
2018,3,10,5,15,10.600000000000001,0,95.33,991,2.6,175,4.800000000000001,9.9,9,0
2018,3,10,5,30,10.600000000000001,0,95.33,991,2.6,175,4.800000000000001,9.9,6,0
2018,3,10,5,45,10.600000000000001,0,95.58,991,2.6,175,4.800000000000001,9.9,9,0
2018,3,10,6,0,10.600000000000001,0,95.58,991,2.6,175,4.800000000000001,9.9,7,0
2018,3,10,6,15,10.600000000000001,0,95.58,991,2.5,177,4.800000000000001,9.9,7,0
2018,3,10,6,30,10.600000000000001,0,95.58,991,2.5,179,4.800000000000001,9.9,7,0
2018,3,10,6,45,10.600000000000001,0,95.44,991,2.5,181,4.800000000000001,9.9,7,0
2018,3,10,7,0,10.600000000000001,0,95.44,991,2.4000000000000004,182,4.800000000000001,9.9,8,0
2018,3,10,7,15,10.700000000000001,0,94.81,991,2.4000000000000004,183,4.800000000000001,9.9,4,0
2018,3,10,7,30,10.8,13,94.18,991,2.3000000000000003,184,4.800000000000001,9.9,4,5
2018,3,10,7,45,10.9,3,95.46000000000001,991,2.3000000000000003,185,4.800000000000001,10.200000000000001,4,3
2018,3,10,8,0,11,5,94.83,991,2.2,186,4.800000000000001,10.200000000000001,4,3
2018,3,10,8,15,11.4,7,92.45,992,2.2,187,4.9,10.200000000000001,4,3
2018,3,10,8,30,11.8,9,90.05,992,2.2,188,5,10.200000000000001,4,3
2018,3,10,8,45,12.100000000000001,12,93.41,992,2.2,189,5.1000000000000005,11.100000000000001,3,3
2018,3,10,9,0,12.5,15,90.99,992,2.2,189,5.300000000000001,11.100000000000001,3,3
2018,3,10,9,15,13,18,88.07000000000001,992,2.2,192,5.4,11.100000000000001,3,0
2018,3,10,9,30,13.5,21,85.25,992,2.2,195,5.6000000000000005,11.100000000000001,4,0
2018,3,10,9,45,14,31,87.32000000000001,992,2.2,197,5.7,11.9,4,0
2018,3,10,10,0,14.5,384,84.55,992,2.2,200,5.9,11.9,0,0
2018,3,10,10,15,14.8,420,82.93,992,2.2,202,5.9,11.9,0,0
2018,3,10,10,30,15.100000000000001,88,81.43,993,2.2,204,5.9,11.9,4,0
2018,3,10,10,45,15.5,38,82.38,993,2.2,206,5.9,12.5,4,0
2018,3,10,11,0,15.8,88,80.82000000000001,993,2.2,208,5.9,12.5,4,0
2018,3,10,11,15,15.8,264,80.82000000000001,993,2.2,209,5.7,12.5,4,0
2018,3,10,11,30,15.8,96,80.82000000000001,993,2.2,211,5.6000000000000005,12.5,4,0
2018,3,10,11,45,15.8,367,81.55,993,2.2,212,5.4,12.600000000000001,4,0
2018,3,10,12,0,15.8,421,81.55,993,2.1,214,5.300000000000001,12.600000000000001,4,0
2018,3,10,12,15,16.1,482,80.01,993,2.1,215,5.1000000000000005,12.600000000000001,7,0
2018,3,10,12,30,16.3,490,79,993,2.1,217,5,12.700000000000001,7,0
2018,3,10,12,45,16.5,500,79.31,993,2.1,218,4.9,12.9,7,0
2018,3,10,13,0,16.7,462,78.31,993,2.1,219,4.7,12.9,7,0
2018,3,10,13,15,16.8,445,77.81,993,2.1,221,4.5,12.9,7,0
2018,3,10,13,30,16.900000000000002,388,77.32000000000001,993,2.1,222,4.3,12.9,7,0
2018,3,10,13,45,17.1,468,75.98,993,2.2,224,4.1000000000000005,12.8,7,0
2018,3,10,14,0,17.2,421,75.5,993,2.2,226,3.8000000000000003,12.8,7,0
2018,3,10,14,15,17.1,319,75.98,993,2.2,225,3.6,12.8,6,0
2018,3,10,14,30,17,421,76.46000000000001,993,2.3000000000000003,225,3.3000000000000003,12.8,7,0
2018,3,10,14,45,16.900000000000002,365,76.75,992,2.3000000000000003,224,3,12.8,7,0
2018,3,10,15,0,16.8,221,77.24,992,2.3000000000000003,224,2.8000000000000003,12.8,4,0
2018,3,10,15,15,16.6,277,78.22,992,2.3000000000000003,222,2.5,12.8,6,0
2018,3,10,15,30,16.400000000000002,207,79.22,992,2.3000000000000003,219,2.2,12.8,6,0
2018,3,10,15,45,16.2,167,82.85000000000001,992,2.3000000000000003,217,2,13.3,6,0
2018,3,10,16,0,16.1,33,83.38,992,2.4000000000000004,215,1.7000000000000002,13.3,4,0
2018,3,10,16,15,15.8,70,84.98,992,2.4000000000000004,213,1.5,13.3,6,0
2018,3,10,16,30,15.5,22,86.63,992,2.4000000000000004,211,1.4000000000000001,13.3,6,0
2018,3,10,16,45,15.200000000000001,36,90.26,992,2.4000000000000004,208,1.2000000000000002,13.600000000000001,6,0
2018,3,10,17,0,15,12,91.42,992,2.4000000000000004,206,1.1,13.600000000000001,6,0
2018,3,10,17,15,14.5,10,94.41,992,2.4000000000000004,205,1,13.600000000000001,6,0
2018,3,10,17,30,14.100000000000001,9,96.88,992,2.4000000000000004,203,1,13.600000000000001,6,3
2018,3,10,17,45,13.700000000000001,7,92.67,992,2.4000000000000004,202,0.9,12.5,6,3
2018,3,10,18,0,13.200000000000001,6,95.73,992,2.4000000000000004,200,0.9,12.5,6,3
2018,3,10,18,15,13.100000000000001,5,96.35000000000001,992,2.4000000000000004,199,0.9,12.5,6,3
2018,3,10,18,30,12.9,4,97.62,992,2.4000000000000004,199,0.9,12.5,6,3
2018,3,10,18,45,12.700000000000001,11,96.46000000000001,992,2.4000000000000004,198,0.9,12.200000000000001,6,5
2018,3,10,19,0,12.600000000000001,0,97.09,992,2.4000000000000004,197,1,12.200000000000001,6,0
2018,3,10,19,15,12.5,0,97.73,992,2.4000000000000004,198,1,12.200000000000001,6,0
2018,3,10,19,30,12.4,0,98.37,992,2.4000000000000004,200,1,12.200000000000001,6,0
2018,3,10,19,45,12.3,0,98.24000000000001,992,2.4000000000000004,201,1,12,6,0
2018,3,10,20,0,12.200000000000001,0,98.88,992,2.4000000000000004,202,1,12,7,0
2018,3,10,20,15,12.100000000000001,0,99.44,991,2.4000000000000004,204,1,12,6,0
2018,3,10,20,30,12.100000000000001,0,99.44,991,2.4000000000000004,206,1,12,6,0
2018,3,10,20,45,12,0,98.34,991,2.4000000000000004,208,1,11.700000000000001,6,0
2018,3,10,21,0,11.9,0,98.99000000000001,991,2.4000000000000004,210,1,11.700000000000001,6,0
2018,3,10,21,15,11.8,0,99.64,991,2.3000000000000003,211,0.9,11.700000000000001,6,0
2018,3,10,21,30,11.700000000000001,0,100,991,2.3000000000000003,211,0.9,11.700000000000001,6,0
2018,3,10,21,45,11.600000000000001,0,98.44,991,2.3000000000000003,211,0.9,11.4,9,0
2018,3,10,22,0,11.5,0,98.99000000000001,990,2.3000000000000003,211,0.9,11.3,9,0
2018,3,10,22,15,11.4,0,99.65,990,2.3000000000000003,208,0.9,11.3,9,0
2018,3,10,22,30,11.3,0,100,990,2.3000000000000003,205,0.9,11.3,9,0
2018,3,10,22,45,11.3,0,98.37,990,2.3000000000000003,201,0.9,11.100000000000001,9,0
2018,3,10,23,0,11.200000000000001,0,99.02,990,2.3000000000000003,198,1,11.100000000000001,9,0
2018,3,10,23,15,11.200000000000001,0,99.02,990,2.3000000000000003,196,1,11.100000000000001,9,0
2018,3,10,23,30,11.100000000000001,0,99.68,990,2.3000000000000003,194,1.1,11.100000000000001,9,0
2018,3,10,23,45,11.100000000000001,0,99.3,989,2.3000000000000003,192,1.1,11,9,0
2018,3,11,0,0,11.100000000000001,0,99.3,989,2.3000000000000003,190,1.2000000000000002,11,9,0
2018,3,11,0,15,11.100000000000001,0,99.3,989,2.3000000000000003,190,1.2000000000000002,11,9,0
2018,3,11,0,30,11.100000000000001,0,99.3,989,2.3000000000000003,190,1.2000000000000002,11,9,0
2018,3,11,0,45,11.100000000000001,0,99.3,989,2.3000000000000003,190,1.2000000000000002,11,9,0
2018,3,11,1,0,11.4,0,98.14,989,2.2,189,2,11.100000000000001,9,0
2018,3,11,1,15,11.4,0,98.14,989,2.2,189,2.2,11.100000000000001,9,0
2018,3,11,1,30,11.5,0,97.5,989,2.2,189,2.4000000000000004,11.100000000000001,6,0
2018,3,11,1,45,11.600000000000001,0,97.52,988,2.2,188,2.6,11.200000000000001,6,0
2018,3,11,2,0,11.600000000000001,0,97.52,988,2.2,188,2.8000000000000003,11.200000000000001,6,0
2018,3,11,2,15,11.600000000000001,0,97.52,988,2.2,188,2.9000000000000004,11.200000000000001,6,0
2018,3,11,2,30,11.600000000000001,0,97.52,988,2.1,189,3,11.200000000000001,7,0
2018,3,11,2,45,11.600000000000001,0,97.37,988,2.1,189,3.2,11.200000000000001,4,0
2018,3,11,3,0,11.600000000000001,0,97.37,988,2.1,189,3.3000000000000003,11.200000000000001,4,0
2018,3,11,3,15,11.5,0,98.01,988,2,189,3.3000000000000003,11.200000000000001,4,0
2018,3,11,3,30,11.5,0,97.91,987,2,190,3.3000000000000003,11.200000000000001,4,0
2018,3,11,3,45,11.4,0,96.98,987,1.9000000000000001,191,3.3000000000000003,10.9,4,0
2018,3,11,4,0,11.3,0,97.62,987,1.9000000000000001,191,3.4000000000000004,10.9,4,0
2018,3,11,4,15,11.100000000000001,0,98.92,987,1.8,192,3.4000000000000004,10.9,0,0
2018,3,11,4,30,11,0,99.57000000000001,987,1.8,192,3.4000000000000004,10.9,0,0
2018,3,11,4,45,10.8,0,97.69,987,1.7000000000000002,192,3.4000000000000004,10.4,0,0
2018,3,11,5,0,10.700000000000001,0,98.34,987,1.7000000000000002,193,3.4000000000000004,10.4,0,0
2018,3,11,5,15,10.5,0,99.66,987,1.6,192,3.4000000000000004,10.4,0,0
2018,3,11,5,30,10.4,0,100,987,1.6,191,3.5,10.4,0,0
2018,3,11,5,45,10.3,0,97.7,987,1.5,191,3.5,10,0,0
2018,3,11,6,0,10.100000000000001,0,99.01,987,1.5,190,3.5,10,0,0
2018,3,11,6,15,10,0,99.67,987,1.5,188,3.5,10,0,0
2018,3,11,6,30,9.9,0,100,987,1.4000000000000001,187,3.5,9.9,0,0
2018,3,11,6,45,9.9,0,97.34,987,1.4000000000000001,185,3.5,9.5,0,0
2018,3,11,7,0,9.8,0,97.99000000000001,987,1.4000000000000001,184,3.6,9.5,0,0
2018,3,11,7,15,10,0,96.69,987,1.4000000000000001,182,3.7,9.5,0,0
2018,3,11,7,30,10.200000000000001,15,95.41,987,1.4000000000000001,181,3.8000000000000003,9.5,0,0
2018,3,11,7,45,10.4,40,96.38,987,1.4000000000000001,180,3.9000000000000004,9.8,0,0
2018,3,11,8,0,10.700000000000001,74,94.39,986,1.4000000000000001,179,4,9.8,0,0
2018,3,11,8,15,11.100000000000001,111,91.92,986,1.4000000000000001,178,4,9.8,0,0
2018,3,11,8,30,11.5,152,89.52,986,1.4000000000000001,178,4.1000000000000005,9.8,0,0
2018,3,11,8,45,11.9,195,91.73,986,1.4000000000000001,177,4.1000000000000005,10.600000000000001,1,0
2018,3,11,9,0,12.3,237,89.35000000000001,986,1.4000000000000001,176,4.1000000000000005,10.600000000000001,0,0
